address,cost,cuisine,lat,link,lng,phone,rating_number,rating_text,subzone,title,type,votes,groupon,color,cost_2,cuisine_color
" Shop 3, 76A Archer Street, Chatswood, Sydney",75.0,['Korean'],-33.7959592,https://www.zomato.com/sydney/gallus-gallus-chatswood,151.185378,(02) 9411 8766,3.1,Average,Chatswood,Gallus Gallus,['Casual Dining'],25.0,False,#fda25a,7.174796748,#6f706b
" 62 Bronte Road, Bondi Junction, Sydney",30.0,['Greek'],-33.8944652,https://www.zomato.com/sydney/the-souvlucky-country-bondi-junction,151.2502492,(02) 9389 3597,3.2,Average,Bondi Junction,The Souvlucky Country,['Casual Dining'],18.0,False,#fd9a4e,3.699186992,#6f706b
" 182 Redfern Street, Redfern, Sydney",60.0,['Bar Food'],-33.8922377,https://www.zomato.com/sydney/the-dock-redfern,151.2008364,02 8034 3654,3.6,Good,Redfern,The Dock,['Bar'],81.0,False,#f57622,6.016260163,#6f706b
" 264 George Street, CBD, Sydney",75.0,"['Pizza', 'Modern Australian']",-33.8649134,https://www.zomato.com/sydney/ryans-bar-cbd,151.2077923,02 9252 4369,3.1,Average,CBD,Ryan's Bar,['Bar'],40.0,False,#fda25a,7.174796748,#4186f4
" 115 Harris Street, 	Pyrmont",35.0,"['Asian', 'Vietnamese', 'Cafe']",-33.869389,https://www.zomato.com/sydney/obunmee-pyrmont,151.1935015,02 8959 2056,3.1,Average,Pyrmont,Obunmee,['Café'],35.0,False,#fda25a,4.085365854,#6f706b
" U1/ 46 Hampden Avenue, Wahroonga, Sydney",60.0,['Thai'],-33.7109687,https://www.zomato.com/sydney/cozy-thai-wahroonga,151.1372074,02 9489 1120,4.0,Very Good,Wahroonga,Cozy Thai,['Casual Dining'],349.0,False,#e15307,6.016260163,#6f706b
" Shop 8 and 9, 150 Macquarie Road, Springwood, Sydney",120.0,"['Cafe', 'Australian']",-33.702607,https://www.zomato.com/sydney/bunker-cafe-springwood,150.5738111,02 4751 6615,3.2,Average,Springwood,Bunker Cafe,['Café'],19.0,False,#fd9a4e,10.6504065,#4186f4
" 1 Bligh Street, CBD, Sydney",60.0,"['Cafe', 'Italian']",-33.8648623,https://www.zomato.com/sydney/janus-1-cbd,151.2105174,02 9223 3997,3.5,Good,CBD,Janus,"['Café', 'Wine Bar']",51.0,False,#f87f2c,6.016260163,#6f706b
" 1/105-109 Longueville Road, Lane Cove, Sydney",60.0,['Cafe'],-33.8140542,https://www.zomato.com/sydney/cafe-zivelli-lane-cove,151.1695706,02 9420 1103,3.5,Good,Lane Cove,Cafe Zivelli,['Café'],78.0,False,#f87f2c,6.016260163,#6f706b
" 321 Anzac Parade, Kingsford, Sydney",45.0,['Chinese'],-33.9225448,https://www.zomato.com/sydney/noodle-noodles-kingsford,151.2267055,(02) 9212 3088,3.2,Average,Kingsford,Noodle Noodles,['Fast Food'],15.0,False,#fd9a4e,4.857723577,#f45042
" 124 Terry Street, Rozelle, Sydney",120.0,['Mediterranean'],-33.8611031,https://www.zomato.com/sydney/the-provincial-rozelle,151.1675456,02 9818 4411,3.1,Average,Rozelle,The Provincial,['Casual Dining'],8.0,False,#fda25a,10.6504065,#6f706b
" 70 Ramsay Street, Haberfield, Sydney",70.0,['French'],-33.8815126,https://www.zomato.com/sydney/bistro-cocotte-french-kitchen-haberfield,151.1392976,02 8964 1301,3.2,Average,Haberfield,Bistro Cocotte French Kitchen,['Casual Dining'],13.0,False,#fd9a4e,6.788617886,#6f706b
" 27 Spencer Street, Fairfield, Sydney",30.0,['Chinese'],-33.8705317,https://www.zomato.com/sydney/fairfield-noodle-house-fairfield,150.9567982,02 9727 8870,3.0,Average,Fairfield,Fairfield Noodle House,['Casual Dining'],8.0,False,#fdab66,3.699186992,#f45042
" 608 Willoughby Road, Willoughby, Sydney",50.0,['Italian'],-33.8063769,https://www.zomato.com/sydney/la-botte-da-ercole-willoughby,151.1988732,02 9958 6785,3.8,Good,Willoughby,La Botte Da Ercole,['Casual Dining'],90.0,False,#ed6310,5.243902439,#6f706b
" 4 Boyle Street, Sutherland, Sydney",70.0,"['Pizza', 'Italian']",-34.0330242,https://www.zomato.com/sydney/midnight-pizza-cafe-sutherland,151.0581265,(02) 9521 5922,3.7,Good,Sutherland,Midnight Pizza Cafe,['Casual Dining'],94.0,False,#f26d17,6.788617886,#6f706b
" 19 Redleaf Avenue, Wahroonga, Sydney",45.0,"['Thai', 'Street Food']",-33.7188388,https://www.zomato.com/sydney/charmed-by-hanuman-thai-wahroonga,151.1170743,02 9489 5610,3.3,Average,Wahroonga,Charmed By Hanuman Thai,['Casual Dining'],36.0,False,#fd9243,4.857723577,#6f706b
" 572 Marrickville Road, Dulwich Hill, Sydney",70.0,"['Bar Food', 'Greek', 'Modern Australian']",-33.9035493,https://www.zomato.com/sydney/chargrill-bistro-gladstone-hotel-dulwich-hill,151.1422563,02 9569 1249,2.7,Average,Dulwich Hill,Gladstone Hotel Char Grill,"['Bar', 'Casual Dining']",50.0,False,#fdc590,6.788617886,#4186f4
" 20 Charles Street, Parramatta, Sydney",50.0,"['Cafe', 'Italian', 'Sandwich']",-33.8135703,https://www.zomato.com/sydney/sotto-parramatta,151.0096784,(02) 8677 1889,3.4,Average,Parramatta,Sotto,['Café'],29.0,False,#fb8836,5.243902439,#6f706b
" 27A Morts Road, Penshurst, Sydney",40.0,['Italian'],-33.9697327,https://www.zomato.com/sydney/mamma-barone-penshurst,151.0790438,(02) 9586 1346,3.4,Average,Penshurst,Mamma Barone,['Casual Dining'],92.0,False,#fb8836,4.471544715,#6f706b
" 128 New South Head Road, Edgecliff, Sydney",50.0,['Indian'],-33.878211,https://www.zomato.com/sydney/flavour-of-india-edgecliff,151.2347096,(02) 9326 2659,3.7,Good,Edgecliff,Flavour of India,['Casual Dining'],69.0,False,#f26d17,5.243902439,#6f706b
" Holiday Inn, 203-225 Victoria Street Potts Point, Potts Point, Sydney",85.0,"['French', 'Italian', 'Modern Australian']",-33.8746246,https://www.zomato.com/sydney/sirocco-restaurant-and-bar-holiday-inn-potts-point-potts-point,151.2218513,(02) 9368 4088,3.1,Average,Potts Point,Sirocco Restaurant and Bar - Holiday Inn Potts Point,['Casual Dining'],8.0,False,#fda25a,7.947154472,#4186f4
" Shop 4004, Level 4, Westfield Miranda, Miranda, Sydney",50.0,['Thai'],-34.0350519,https://www.zomato.com/sydney/noodle-hut-miranda,151.1003508,(02) 9526 8276,2.8,Average,"Westfield Miranda, Miranda",Noodle Hut,['Casual Dining'],13.0,False,#fdbd83,5.243902439,#6f706b
" 220 Addison Road, Marrickville, Sydney",30.0,['Thai'],-33.9009199,https://www.zomato.com/sydney/thai-power-marrickville,151.1594158,02 9569 4709,3.8,Good,Marrickville,Thai Power,['Casual Dining'],92.0,False,#ed6310,3.699186992,#6f706b
" 370 Abercrombie Street, Darlington, Sydney",75.0,['Australian'],-33.8927093,https://www.zomato.com/sydney/royal-hotel-darlington,151.1917055,02 9698 8557,3.3,Average,Darlington,Royal Hotel,['Casual Dining'],31.0,False,#fd9243,7.174796748,#4186f4
" 44 Kingsway, Cronulla, Sydney",70.0,"['Latin American', 'Mexican']",-34.0511922,https://www.zomato.com/sydney/el-sol-cronulla,151.1513208,02 9544 4116,2.6,Average,Cronulla,El Sol,['Casual Dining'],85.0,False,#fdce9e,6.788617886,#6f706b
" 78 Devonshire Street, Surry Hills, Sydney",50.0,"['Thai', 'Asian']",-33.8860149,https://www.zomato.com/sydney/reantong-thai-in-surry-hills-surry-hills,151.2078492,02 8964 1949,3.0,Average,Surry Hills,Reantong Thai in Surry Hills,['Casual Dining'],14.0,False,#fdab66,5.243902439,#6f706b
" 23 Missenden Road, Cammperdown, Sydney, Camperdown, Sydney",65.0,['Thai'],-33.88741,https://www.zomato.com/sydney/papaya-thai-eatery-cafe-camperdown,151.17996,02 9516 2877,3.3,Average,Camperdown,Papaya Thai Eatery & Cafe,['Casual Dining'],49.0,False,#fd9243,6.402439024,#6f706b
" 52 Northcote Street, Canterbury, Sydney",50.0,['Cafe'],-33.9191537,https://www.zomato.com/sydney/the-little-cup-and-saucer-canterbury,151.1104836,(02) 9591 8886,3.1,Average,Canterbury,The Little Cup and Saucer,['Café'],11.0,False,#fda25a,5.243902439,#6f706b
" 5/155 Missenden Road, Newtown, Sydney",40.0,"['Cafe', 'Vietnamese']",-33.892081,https://www.zomato.com/sydney/beloli-newtown,151.1825744,02 8021 6599,3.0,Average,Newtown,Beloli,['Café'],11.0,False,#fdab66,4.471544715,#6f706b
" 2 Lady Carrington Drive, Audley, Heathcote, Sydney",50.0,"['Cafe', 'Coffee and Tea']",-34.075262,https://www.zomato.com/sydney/the-audley-dance-hall-cafe-heathcote,151.05626,02 9542 6222,3.2,Average,Heathcote,The Audley Dance Hall & Cafe,['Café'],12.0,False,#fd9a4e,5.243902439,#6f706b
" Shop 3, 415 Darling Street, Balmain, Sydney",70.0,['Modern Australian'],-33.8558368,https://www.zomato.com/sydney/lodge-wine-bar-balmain,151.175495,(02) 8084 2502,3.6,Good,Balmain,Lodge Wine Bar,"['Casual Dining', 'Bar']",62.0,False,#f57622,6.788617886,#4186f4
" 29-31 Orwell Street, Potts Point, Sydney",40.0,"['Cafe', 'Modern Australian']",-33.8722873,https://www.zomato.com/sydney/dusty-cafe-bar-potts-point,151.2243593,02 8541 6888,3.2,Average,Potts Point,Dusty Cafe & Bar,"['Café', 'Bar']",25.0,False,#fd9a4e,4.471544715,#4186f4
" 1 Art Gallery Road, CBD, Sydney",80.0,"['Cafe', 'Modern Australian']",-33.8678696,https://www.zomato.com/sydney/the-pavilion-1-cbd,151.2168066,1300 300 278,3.2,Average,CBD,The Pavilion,"['Café', 'Casual Dining']",38.0,False,#fd9a4e,7.56097561,#4186f4
" 4 Nelson Street, Kenthurst, Dural, Sydney",50.0,['Cafe'],-33.6608859,https://www.zomato.com/sydney/hidden-jem-cafe-dural,151.0059757,(02) 9654 0842,2.8,Average,Dural,Hidden Jem Cafe,['Café'],9.0,False,#fdbd83,5.243902439,#6f706b
" 161 Denman Avenue, Caringbah, Sydney",40.0,"['Cafe', 'Sandwich']",-34.0411043,https://www.zomato.com/sydney/food-xchange-caringbah,151.121884,(02) 9540 5501,3.6,Good,Caringbah,Food Xchange,['Café'],38.0,False,#f57622,4.471544715,#6f706b
" 100 Parramatta Road, Auburn, Sydney",35.0,['Burger'],-33.8356458,https://www.zomato.com/sydney/universal-burger-co-auburn,151.0229176,02 9648 4488,3.0,Average,Auburn,Universal Burger Co,['Casual Dining'],20.0,False,#fdab66,4.085365854,#6f706b
" Shop 203, Harbour Plaza, 25-29 Dixon Street, 	Chinatown",35.0,"['Indonesian', 'Malaysian']",-33.8778332,https://www.zomato.com/sydney/pondok-selera-chinatown,151.2037225,02 9281 9313,2.9,Average,"Harbour Plaza, Chinatown",Pondok Selera,['Food Court'],19.0,False,#fdb475,4.085365854,#6f706b
" 8 Campbell Parade, Bondi Beach, Sydney",100.0,['Bar Food'],-33.8946459,https://www.zomato.com/sydney/the-anchor-bar-restaurant-bondi-beach,151.2730671,02 8084 3145,2.5,Average,Bondi Beach,The Anchor Bar & Restaurant,"['Bar', 'Casual Dining']",56.0,False,#fdd5ab,9.105691057,#6f706b
" 160 King Street, Newtown, Sydney",25.0,"['Vietnamese', 'Juices']",-33.8939432,https://www.zomato.com/sydney/delish-pork-roll-juice-bar-newtown,151.1833859,02 8095 8575,3.2,Average,Newtown,Delish Pork Roll & Juice Bar,['Fast Food'],18.0,False,#fd9a4e,3.31300813,#6f706b
" 20 Perouse Road , Randwick",40.0,['Japanese'],-33.9194577,https://www.zomato.com/sydney/kinjo-japanese-restaurant-and-sushi-bar-randwick,151.2422932,(02) 9326 3855,3.1,Average,Randwick,Kinjo Japanese Restaurant and Sushi Bar,['Casual Dining'],17.0,False,#fda25a,4.471544715,#6f706b
" Shop 5, 33 Bronte Road, Bondi Junction, Sydney",35.0,"['Asian', 'Ramen']",-33.8934645,https://www.zomato.com/sydney/bondi-ramen-bondi-junction,151.2494249,(02) 9387 5691,3.0,Average,Bondi Junction,Bondi Ramen,['Casual Dining'],21.0,False,#fdab66,4.085365854,#6f706b
" 51A Cronulla Street, Cronulla, Sydney",90.0,"['BBQ', 'Caribbean']",-34.0532923,https://www.zomato.com/sydney/low-loftys-cronulla,151.1521893,(02) 8544 3327,3.2,Average,Cronulla,Low & Lofty's,['Casual Dining'],19.0,False,#fd9a4e,8.333333333,#6f706b
" 4-14 Foster Street, 	Surry Hills",20.0,['Cafe'],-33.8796783,https://www.zomato.com/sydney/corduroy-surry-hills,151.2104718,0414 954 666,3.5,Good,Surry Hills,Corduroy,['Café'],43.0,False,#f87f2c,2.926829268,#6f706b
" 19 Lawson Street, Penrith, Sydney",80.0,"['Japanese', 'Sushi', 'Teriyaki']",-33.7524964,https://www.zomato.com/sydney/akira-teppanyaki-penrith,150.7002522,02 4721 0305,3.5,Good,Penrith,Akira Teppanyaki,['Casual Dining'],63.0,False,#f87f2c,7.56097561,#6f706b
" 22 Cronulla Street, Cronulla, Sydney",60.0,"['French', 'Modern Australian', 'Cafe']",-34.0521384,https://www.zomato.com/sydney/kurrabar-cafe-cronulla,151.1533084,02 8521 7585,3.0,Average,Cronulla,Kurrabar Cafe,['Café'],24.0,False,#fdab66,6.016260163,#4186f4
" 82 New Canterbury Road, Petersham, Sydney",50.0,['Greek'],-33.8964626,https://www.zomato.com/sydney/two-fat-greeks-petersham,151.1540023,(02) 9569 5197,2.6,Average,Petersham,Two Fat Greeks,['Casual Dining'],17.0,True,#fdce9e,5.243902439,#6f706b
" 426 New Canterbury Road, Dulwich Hill, Sydney",40.0,['Cafe'],-33.9037093,https://www.zomato.com/sydney/the-shoe-chef-cafe-dulwich-hill,151.1413363,02 8068 6107,3.2,Average,Dulwich Hill,The Shoe Chef Cafe,['Café'],19.0,False,#fd9a4e,4.471544715,#6f706b
" 79 Macquarie Street, Parramatta, Sydney",40.0,['Indian'],-33.8151605,https://www.zomato.com/sydney/neelam-indian-restaurant-parramatta,151.0025705,(02) 9635 9476,2.4,Poor,Parramatta,Neelam Indian Restaurant,['Casual Dining'],22.0,False,#fddab6,4.471544715,#6f706b
" 35 Morts Road, Mortdale, Penshurst, Sydney",70.0,['Middle Eastern'],-33.9695094,https://www.zomato.com/sydney/eddies-lebanese-eatery-penshurst,151.0788493,02 8021 7875,3.4,Average,Penshurst,Eddies Lebanese Eatery,['Casual Dining'],40.0,False,#fb8836,6.788617886,#dee82c
" Food Court, 2nd Floor, Central Park, 28 Broadway, Chippendale, Sydney",30.0,['Indian'],-33.8845763,https://www.zomato.com/sydney/bombay-central-chippendale,151.2006144,0430 697 707,2.5,Average,"Central Park, Chippendale",Bombay Central,['Food Court'],18.0,False,#fdd5ab,3.699186992,#6f706b
" Shop 8, 138 Cronulla Street, Cronulla, Sydney",60.0,['Middle Eastern'],-34.055568,https://www.zomato.com/sydney/yalla-sawa-cronulla,151.1521868,02 8544 0614,3.4,Average,Cronulla,Yalla Sawa,['Casual Dining'],32.0,False,#fb8836,6.016260163,#dee82c
" 8 Macquarie Street, CBD, Sydney",50.0,['Cafe'],-33.8681875,https://www.zomato.com/sydney/courtyard-cafe-da-capo-cbd,151.2127485,02 9382 7359,3.2,Average,CBD,Courtyard Cafe da Capo,['Café'],39.0,False,#fd9a4e,5.243902439,#6f706b
" Shop 1, 46-67 Mulga Road",70.0,"['Australian', 'Mediterranean', 'Italian']",-33.9705886,https://www.zomato.com/sydney/marks-at-oatley-oatley,151.0797738,(02) 8065 9942,2.9,Average,Oatley,Mark's at Oatley,['Casual Dining'],11.0,False,#fdb475,6.788617886,#4186f4
" Shop 3, 7 Potter Street, Waterloo, Sydney",40.0,"['Asian', 'Thai']",-33.8997445,https://www.zomato.com/sydney/urban-thai-waterloo,151.2128409,02 8394 9828,3.4,Average,Waterloo,Urban Thai,['Casual Dining'],62.0,False,#fb8836,4.471544715,#6f706b
" 62-64 Perouse Road, Randwick",50.0,['Indian'],-33.9207086,https://www.zomato.com/sydney/bombay-bloomers-randwick,151.242465,02 9314 6750,3.3,Average,Randwick,Bombay Bloomers,['Casual Dining'],58.0,False,#fd9243,5.243902439,#6f706b
" Shop 3 & 4,68-72 Evaline Street, Campsie, Sydney",90.0,['Korean'],-33.9139684,https://www.zomato.com/sydney/jang-ta-bal-campsie,151.1029119,02 9789 1588,3.0,Average,Campsie,Jang Ta Bal,['Casual Dining'],12.0,False,#fdab66,8.333333333,#6f706b
" 500 Cleveland Street, Surry Hills, Sydney",30.0,"['Pizza', 'Turkish']",-33.8917886,https://www.zomato.com/sydney/golden-pide-surry-hills,151.2146341,02 9319 0706,3.6,Good,Surry Hills,Golden Pide,['Fast Food'],58.0,False,#f57622,3.699186992,#6f706b
" Shop 4, 118 Church Street, Parramatta, Sydney",30.0,['Cafe'],-33.8185644,https://www.zomato.com/sydney/white-henry-parramatta,151.004137,0425 252 515,3.3,Average,Parramatta,White Henry,['Café'],14.0,False,#fd9243,3.699186992,#6f706b
" 71 Beach Road, Bondi Beach, Sydney",65.0,"['Pub Food', 'Burger']",-33.8859349,https://www.zomato.com/sydney/beach-road-hotel-bondi-beach,151.27208,02 9130 7247,3.2,Average,Bondi Beach,Beach Road Hotel,"['Pub', 'Casual Dining']",43.0,False,#fd9a4e,6.402439024,#6f706b
" 1 Burton Street, Darlinghurst, Sydney",75.0,['Japanese'],-33.8782781,https://www.zomato.com/sydney/izakaya-hibiki-darlinghurst,151.214668,02 8040 0326,3.0,Average,Darlinghurst,Izakaya Hibiki,"['Casual Dining', 'Bar']",28.0,False,#fdab66,7.174796748,#6f706b
" Bicentennial Ave,   Sydney Olympic Park, Sydney Olympic Park, Sydney",40.0,"['Modern Australian', 'Cafe']",-33.8499738,https://www.zomato.com/sydney/café-at-waterview-sydney-olympic-park,151.0792872,(02) 9764 9910,2.8,Average,Sydney Olympic Park,Café at Waterview,['Café'],17.0,False,#fdbd83,4.471544715,#4186f4
" 86 Union Street, Darling Harbour, Sydney",30.0,['Thai'],-33.8698084,https://www.zomato.com/sydney/lemongrass-takrai-darling-harbour,151.1973244,02 9552 2558,3.6,Good,Darling Harbour,Lemongrass Takrai,['Casual Dining'],70.0,False,#f57622,3.699186992,#6f706b
" 262 Pacific Highway, Hornsby, Sydney",50.0,['Korean BBQ'],-33.7027505,https://www.zomato.com/sydney/biwon-hornsby,151.0975241,02 9987 2816,3.3,Average,Hornsby,Biwon,['Casual Dining'],29.0,False,#fd9243,5.243902439,#6f706b
" 371, Pitt Street, CBD, CBD, Sydney",20.0,['Korean'],-33.8760586,https://www.zomato.com/sydney/88pocha-cbd,151.2076047,02 9267 9842,2.4,Poor,CBD,88pocha,['Casual Dining'],16.0,False,#fddab6,2.926829268,#6f706b
" 157A Great North Road, Five Dock, Sydney",55.0,"['Italian', 'Cafe']",-33.8675904,https://www.zomato.com/sydney/bar-rizzo-five-dock,151.1295434,02 9712 0200,3.7,Good,Five Dock,Bar Rizzo,['Café'],62.0,False,#f26d17,5.630081301,#6f706b
" 38 Denman Parade, Normanhurst, Wahroonga, Sydney",50.0,['Cafe'],-33.7217463,https://www.zomato.com/sydney/number-38-cafe-wahroonga,151.0965542,02 9489 2330,3.0,Average,Wahroonga,Number 38 Cafe,['Café'],9.0,False,#fdab66,5.243902439,#6f706b
" 408 Burwood Road, Belmore, Sydney",60.0,['Korean BBQ'],-33.9191801,https://www.zomato.com/sydney/ma-po-charcoal-bbq-korean-restaurant-belmore,151.0889893,(02) 9740 4500,3.4,Average,Belmore,Ma Po Charcoal BBQ Korean Restaurant,['Casual Dining'],21.0,False,#fb8836,6.016260163,#6f706b
" Chatswood Interchange, 432 Victoria Avenue, Chatswood, Sydney",30.0,"['Juices', 'Healthy Food']",-33.7974362,https://www.zomato.com/sydney/stone-peel-chatswood,151.1808483,0407 719 997,3.3,Average,"Chatswood Interchange, Chatswood",Stone & Peel,['Beverage Shop'],26.0,False,#fd9243,3.699186992,#6f706b
" 85 Cronulla Street, Cronulla, Sydney",40.0,"['Burger', 'Fast Food']",-34.054359,https://www.zomato.com/sydney/the-great-southern-burger-co-cronulla,151.1518047,(02) 8544 0401,3.2,Average,Cronulla,The Great Southern Burger Co.,['Casual Dining'],41.0,False,#fd9a4e,4.471544715,#6f706b
" 309b Forest Road, 	Hurstville",80.0,"['Burger', 'Middle Eastern', 'Lebanese']",-33.9652801,https://www.zomato.com/sydney/nara-lounge-hurstville,151.0989532,(02) 9579 6557,2.9,Average,Hurstville,Nara Lounge,['Casual Dining'],39.0,False,#fdb475,7.56097561,#dee82c
" 209 Canley Vale Road, Canley Heights, Sydney",45.0,"['Chinese', 'Seafood', 'Vietnamese']",-33.8838659,https://www.zomato.com/sydney/tay-do-chinese-and-vietnamese-restaurant-canley-heights,150.9273584,(02) 9727 8005,3.3,Average,Canley Heights,Tay Do Chinese and Vietnamese Restaurant,['Casual Dining'],31.0,False,#fd9243,4.857723577,#f45042
" UNSW Complex, High Street, Kensington, Sydney",40.0,['Italian'],-33.9153292,https://www.zomato.com/sydney/stellini-pasta-bar-kensington,151.2267624,0424 516 300,3.3,Average,"UNSW Campus, Kensington",Stellini Pasta Bar,['Fast Food'],40.0,False,#fd9243,4.471544715,#6f706b
" Shop 5-6, 21 Fountain Street, Alexandria, Sydney",60.0,['Vietnamese'],-33.9020361,https://www.zomato.com/sydney/nguyen-brothers-alexandria,151.1957301,(02) 8964 1558,3.3,Average,Alexandria,Nguyen Brothers,['Casual Dining'],22.0,False,#fd9243,6.016260163,#6f706b
" 60 Station Street, Parramatta, Sydney",30.0,"['Sandwich', 'Cafe']",-33.8090035,https://www.zomato.com/sydney/hungry-baker-parramatta,150.9717882,02 9633 9088,3.3,Average,Parramatta,Hungry Baker,['Café'],25.0,False,#fd9243,3.699186992,#6f706b
" 7/250 Pitt Street, CBD, Sydney",30.0,"['Vietnamese', 'Coffee and Tea']",-33.8726584,https://www.zomato.com/sydney/bánh-butter-cbd,151.2084271,02 8317 4896,3.4,Average,CBD,Bánh & Butter,['Café'],16.0,False,#fb8836,3.699186992,#6f706b
" Pullman Sydney Airport, 191 O'Riordan Street, Sydney Airport, Sydney",120.0,"['Modern Australian', 'Asian']",-33.927564,https://www.zomato.com/sydney/mobius-bar-grill-pullman-sydney-airport-sydney-airport,151.186854,02 8398 4600,3.2,Average,Sydney Airport,Mobius Bar & Grill - Pullman Sydney Airport,['Casual Dining'],8.0,False,#fd9a4e,10.6504065,#4186f4
" 950 Botany Road, 	Mascot, Mascot, Sydney",25.0,"['Kebab', 'Burger']",-33.930538,https://www.zomato.com/sydney/mascot-kebab-mascot,151.1941146,02 8338 8200,3.2,Average,Mascot,Mascot Kebab,['Fast Food'],42.0,False,#fd9a4e,3.31300813,#6f706b
" Shop 2028, Level 2, Westpoint Shopping Centre, 17 Patrick Street, Blacktown, Sydney",35.0,['Cafe'],-33.7703519,https://www.zomato.com/sydney/café-lélunar-blacktown,150.9059427,(02) 9621 2466,3.0,Average,"Westpoint Shopping Centre, Blacktown",Café LéLunar,['Café'],18.0,False,#fdab66,4.085365854,#6f706b
" 217 Oxford Street, Darlinghurst, Sydney",100.0,"['Seafood', 'Croatian', 'Eastern European']",-33.8810977,https://www.zomato.com/sydney/balkan-seafood-restaurant-darlinghurst,151.2179196,02 9331 2778,3.2,Average,Darlinghurst,Balkan Seafood Restaurant,['Casual Dining'],33.0,False,#fd9a4e,9.105691057,#6f706b
